"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","A","Y","event","id"
2,0,0.164202530868351,5,0,0.52420471329242,6,0,0.494277413701639,5,0,0.169278313871473,6,0,0.474574053892866,2,0,0.719368405640125,2,1,0.828458871692419,2,0,0.717108886921778,6,0,0.731747704558074,6,1,0.275278635788709,6,1,0.0339000525418669,5,0,0.473250387469307,0.246032723225653,1.65495958172234,0,168
2,1,0.871655251597986,1,0,0.867893284652382,5,0,0.193050412693992,4,1,0.43823858583346,6,0,0.447381452191621,4,1,0.349567077122629,2,1,0.637392523931339,2,1,0.101321413181722,2,1,0.537813898641616,2,0,0.00260679726488888,1,1,0.337876433972269,5,1,0.494162647053599,0.0249528093263507,0.626851920745039,1,169
4,1,0.631293144542724,1,0,0.23793158843182,4,0,0.945227575488389,4,1,0.118463032413274,6,0,0.53112160647288,6,0,0.465781011851504,4,0,0.184373126830906,4,0,0.948743857676163,4,0,0.73974231351167,5,0,0.828867763048038,1,1,0.307004042668268,1,1,0.889023915864527,0.739933224394917,1.62193737454983,1,170
4,0,0.963963123969734,3,0,0.0640456476248801,5,0,0.282941852230579,6,1,0.874595723114908,6,0,0.525558789260685,4,0,0.972807690268382,3,0,0.251438664970919,6,1,0.539587630657479,5,0,0.571099441265687,2,1,0.452500393614173,4,0,0.268374600214884,2,1,0.200512563576922,6.81165780406445,7.90609690748776,0,171
2,1,0.943785175913945,5,1,0.396212179679424,5,1,0.236774935619906,2,0,0.113607917213812,2,0,0.555038223043084,2,0,0.00623576366342604,4,1,0.814977602101862,4,0,0.498369455570355,2,0,0.839899924350902,2,1,0.731655643088743,3,0,0.719609992345795,3,1,0.72735160193406,0.205215415917337,0.552301128369749,1,172
5,0,0.955002926290035,3,1,0.418394756270573,2,0,0.80190631840378,3,0,0.157210554461926,2,1,0.349737733136863,1,0,0.633604778908193,1,0,0.331042042002082,3,1,0.918702938361093,3,0,0.67843216448091,5,1,0.279446603031829,5,0,0.171450654510409,2,1,0.0341725957114249,10.2634516078979,10.5852266571795,0,173
2,1,0.89792666840367,2,0,0.431937677785754,5,0,0.226197144715115,6,1,0.373390814522281,2,0,0.858868471113965,3,1,0.748670734930784,1,1,0.816298343939707,1,0,0.842094578780234,3,0,0.201217994559556,3,0,0.418017353862524,5,1,0.298474716953933,1,0,0.374982004519552,0.0197095796465874,0.221824575589205,1,174
6,1,0.421930266544223,3,0,0.347115515964106,1,0,0.0510876318439841,3,1,0.00345717300660908,1,1,0.677075416548178,5,1,0.250066340202466,1,1,0.341740017291158,2,1,0.756144030950963,1,0,0.0526837308425456,4,0,0.729407476261258,6,1,0.856942320009694,6,1,0.149266475113109,1.55712885316461,1.66481448415046,0,175
6,1,0.998057381948456,3,1,0.355435137171298,1,1,0.637391873868182,3,1,0.69647465320304,3,1,0.666780347004533,1,1,0.627129710046574,5,0,0.88985552219674,6,0,0.640842472901568,2,1,0.821782863466069,4,0,0.372341577196494,3,1,0.212225502356887,1,0,0.899860369274393,0.0626996625214815,0.391434758334154,1,176
1,0,0.775501184165478,2,0,0.754484853707254,5,0,0.667510399827734,6,1,0.369050442008302,4,1,0.79865460889414,1,0,0.350547802168876,6,0,0.841083356644958,5,0,0.625675653573126,2,1,0.460666708881035,6,0,0.65460962546058,3,1,0.00680499686859548,4,1,0.308954512933269,3.92925809137523,4.69603656325489,0,177
5,0,0.752772056264803,1,1,0.242134788073599,1,1,0.575175620382652,2,0,0.620017281966284,2,0,0.717705069575459,2,0,0.457227603066713,4,1,0.482689888682216,3,0,0.614570452133194,1,0,0.38644939288497,2,1,0.727208842057735,4,0,0.864643964450806,3,0,0.46680594002828,1.04017101693898,1.1139133546514,0,178
4,1,0.141268632840365,2,1,0.165422229561955,3,0,0.704205452697352,4,1,0.646833673585206,2,1,0.0074712096247822,2,0,0.163181859301403,1,1,0.183242315659299,4,1,0.741420054575428,3,0,0.804680485045537,4,1,0.532476540887728,6,0,0.490843214094639,6,0,0.117761065019295,2.17177986633033,2.51666941757624,0,179
3,1,0.249210565118119,3,0,0.853390221018344,6,0,0.665136148687452,1,0,0.592405872186646,6,0,0.895652453182265,1,1,0.400781784905121,5,1,0.798546166159213,6,0,0.880464991787449,6,1,0.745899645611644,5,1,0.946437279926613,3,0,0.668756806058809,2,0,0.0386306182481349,2.10306572262198,2.96845317973445,0,180
5,0,0.585415466222912,1,0,0.25730501092039,1,1,0.830354957841337,2,1,0.266763321589679,6,1,0.31805482157506,6,1,0.119918735232204,3,0,0.92501642764546,2,0,0.0180980351287872,2,0,0.0545414404477924,1,1,0.160392348887399,2,1,0.834928081603721,2,0,0.231639913283288,2.6296847499907,2.98930693750801,0,181
6,1,0.434916571015492,5,0,0.40516458475031,3,1,0.401490659918636,6,1,0.073113467078656,5,0,0.536799640161917,6,0,0.0356042345520109,6,0,0.961655492894351,4,0,0.605303570860997,3,1,0.235113216564059,3,1,0.649749998468906,5,1,0.273997920332476,5,1,0.617489041993394,0.876837177202106,0.877939535724663,0,182
4,1,0.114269628887996,1,0,0.891120404936373,5,0,0.907210830366239,3,1,0.0140019347891212,4,1,0.959217109018937,6,1,0.0578317677136511,3,1,0.944901468697935,3,1,0.432558781700209,1,1,0.900294424733147,2,1,0.606487872777507,1,1,0.545443006558344,3,1,0.92629429185763,3.29213030636311,3.80549704986937,0,183
6,1,0.761027491651475,6,0,0.613454938633367,1,1,0.0393714078236371,5,1,0.401009991532192,5,1,0.0903708136174828,3,0,0.606293411226943,2,1,0.463095427490771,2,1,0.275903054978698,1,0,0.831554795615375,5,1,0.399186762049794,6,0,0.661754754371941,3,1,0.0864133250433952,0.416386988945305,0.795923248334745,1,184
5,1,0.892411955632269,6,1,0.812520277919248,1,0,0.911167469108477,4,0,0.988648568978533,5,1,0.518765521235764,5,1,0.0581449961755425,5,0,0.531175447860733,6,1,0.790738224051893,4,0,0.946957595646381,1,1,0.937896384857595,3,0,0.545771179487929,5,1,0.323002055985853,0.0428777420893312,0.443962587664796,1,185
4,1,0.146017209393904,5,0,0.657325760927051,3,0,0.996058959281072,5,1,0.306575709488243,4,1,0.822244143811986,5,1,0.312085358193144,4,1,0.0638923565857112,2,0,0.074204976670444,3,1,0.36020087567158,6,1,0.607370474841446,2,1,0.752738533774391,4,1,0.192200533812866,4.80129523202777,8.1803906795666,1,186
6,1,0.381221835035831,1,0,0.573606112040579,4,0,0.396210950799286,2,1,0.624530144967139,6,0,0.78003811603412,1,1,0.363614587113261,1,0,0.0986968050710857,2,1,0.729872526135296,2,0,0.326733070425689,6,0,0.05665936274454,4,0,0.14105447428301,6,0,0.330982049927115,0.98291935864836,2.92916639399649,1,187
1,1,0.169478398282081,2,0,0.825137758161873,6,0,0.570343824336305,5,1,0.727451608981937,1,1,0.141345931915566,5,0,0.742505918024108,6,0,0.144839009502903,4,0,0.0119364226702601,3,1,0.878692854661494,2,1,0.366297730943188,5,0,0.837215018691495,6,1,0.652582571143284,5.7443818077445,6.90165615528331,0,188
5,1,0.99962295149453,3,0,0.697393767070025,5,1,0.116616920568049,1,0,0.212193751474842,1,1,0.815440095029771,3,0,0.0571161732077599,4,0,0.800411962904036,3,0,0.334744764491916,6,1,0.679836150957271,6,0,0.609998801257461,1,1,0.127931393682957,3,1,0.13921392778866,0.331931281834841,0.516214409786827,1,189
4,0,0.172281613340601,4,1,0.569679371779785,5,1,0.510804512072355,3,0,0.317844264674932,2,0,0.669491448905319,2,1,0.216059198137373,6,1,0.0183188230730593,3,1,0.897506488254294,2,0,0.251684244023636,6,1,0.999650301644579,3,0,0.488235283410177,2,1,0.832885406212881,2.04309110995382,2.59759539738297,0,190
3,1,0.548413014039397,3,0,0.603260353440419,3,1,0.126443661749363,2,1,0.706861945800483,6,0,0.359717688756064,1,1,0.213434106903151,5,0,0.131440740544349,3,0,0.792792779160663,2,0,0.362574922619388,6,1,0.266379145206884,1,0,0.445260611828417,4,0,0.944966521812603,0.209503690712154,0.788749284687861,1,191
3,1,0.588928068056703,3,0,0.529565234668553,5,0,0.901706264587119,3,0,0.978355100844055,3,0,0.766732929740101,2,0,0.0616250091698021,5,1,0.221632821718231,2,0,0.705501824617386,1,1,0.570345473941416,1,1,0.179540358483791,3,1,0.64205879275687,4,0,0.626910024089739,0.0820967834442854,0.26641206505398,0,192
3,0,0.927986600669101,6,1,0.612724745180458,3,0,0.846766878385097,1,0,0.0912889917381108,1,1,0.597982139792293,3,1,0.106779819121584,5,0,0.788539914647117,4,1,0.16201222455129,6,1,0.770907197147608,2,1,0.321227643406019,3,0,0.434846942778677,2,1,0.695482746930793,6.17140950635076,8.19290370066447,1,193
4,1,0.640372697729617,4,0,0.0259571932256222,6,0,0.993027122225612,3,0,0.203742644749582,5,0,0.634857553755865,5,1,0.608991097658873,1,0,0.199718778720126,4,0,0.989194124471396,6,0,0.179009014740586,5,1,0.592946111457422,2,0,0.368432432413101,3,0,0.524669012054801,1.22202117927372,1.35282815476672,1,194
4,0,0.487533634295687,5,1,0.291674383217469,3,1,0.50399244739674,3,0,0.368117827456445,4,1,0.187650516396388,5,0,0.982199339196086,1,0,0.950088960351422,2,0,0.482286215294152,2,1,0.283716146601364,2,0,0.48873937362805,2,0,0.523087865905836,4,1,0.333774786209688,0.472133397124708,0.578748591554662,0,195
2,1,0.253437832230702,4,0,0.440838176989928,2,1,0.460800520377234,5,0,0.638593544252217,6,1,0.189245771383867,6,1,0.111224164254963,5,1,0.0704582748003304,4,1,0.0826864743139595,4,1,0.470396518474445,1,0,0.19832967617549,1,0,0.878975548548624,3,0,0.980014247121289,5.84067008458078,6.29375595224065,0,196
6,1,0.131614502519369,2,0,0.748191364342347,6,0,0.414435867918655,6,0,0.371777550317347,1,0,0.444795810384676,5,0,0.623109923675656,6,1,0.63204754749313,6,1,0.912595562404022,3,0,0.94751142966561,1,0,0.809475165093318,5,1,0.730690662981942,1,0,0.259268312016502,2.65262578614056,3.75050755933064,1,197
2,1,0.449664837680757,5,1,0.915931152179837,5,0,0.625302991131321,6,1,0.685795288998634,5,0,0.591803781688213,1,1,0.406540154479444,1,0,0.954024991486222,6,0,0.720278956228867,4,1,0.622420171974227,5,1,0.956922354409471,6,0,0.0875863949768245,1,0,0.882353054592386,0.414717826060951,0.699031375626873,1,198
4,0,0.789089967263862,3,0,0.10289343376644,2,0,0.307020077481866,6,0,0.529050213983282,4,1,0.970887340605259,5,1,0.882531616371125,6,1,0.681350166909397,3,1,0.250296999933198,3,1,0.276627462357283,4,1,0.397311115404591,3,1,0.71926632639952,6,1,0.788125654216856,2.57137499283999,5.95298048870915,0,199
5,1,0.949743764009327,2,1,0.142568040173501,3,1,0.2293093893677,5,0,0.31970166717656,1,1,0.264870091574267,5,0,0.756921904627234,6,0,0.44535495666787,6,1,0.891680922126397,3,0,0.634211009833962,3,0,0.631583204958588,3,1,0.895941539434716,3,0,0.161788571625948,0.277777318842709,0.291940878467377,1,200
1,1,0.361604516394436,6,1,0.271415195195004,4,1,0.153367392485961,3,0,0.224061948014423,1,0,0.733589829877019,4,0,0.925480564823374,6,1,0.0758459505159408,2,1,0.796001992886886,4,0,0.62060851813294,2,0,0.245954542886466,4,1,0.0365851346869022,2,0,0.400213625049219,0.979213858954608,1.3641527419289,0,201
5,0,0.306042858399451,4,1,0.612184037221596,2,1,0.972175755770877,2,0,0.802520569879562,3,1,0.718429843662307,1,1,0.264937699306756,2,0,0.0131947353947908,6,1,0.936591962818056,1,0,0.164218134712428,2,1,0.277527288999408,2,0,0.265442883595824,1,1,0.538378739962354,1.13570771645755,4.06176787606606,1,202
4,1,0.367767893476412,2,0,0.89208163251169,4,0,0.996803596382961,6,0,0.730811044340953,3,1,0.505710352910683,3,0,0.990724239032716,2,0,0.265902172541246,6,0,0.890247971285135,2,0,0.436932290671393,5,1,0.88619760540314,3,1,0.859079449437559,6,1,0.162979185814038,0.527809374034405,0.55570016692703,0,203
2,0,0.30205925507471,5,1,0.902853560401127,4,1,0.703029325930402,1,1,0.654476173454896,1,1,0.411762928124517,2,1,0.927061094669625,2,0,0.63462106930092,5,1,0.26579896430485,2,0,0.525436144787818,4,1,0.00101863406598568,3,1,0.844661248615012,1,1,0.820381281431764,1.40058516990393,1.47709813912824,0,204
5,1,0.0584464340936393,5,1,0.0505859253462404,4,1,0.505097418790683,6,0,0.59107325784862,2,1,0.146960697602481,3,0,0.292346296599135,6,0,0.737435614923015,2,1,0.537098040105775,1,1,0.124860244104639,1,1,0.69531454378739,3,1,0.45504219760187,2,0,0.549790886463597,1.32629834115505,3.63406700905362,1,205
4,0,0.910469694528729,2,0,0.126963480608538,1,0,0.388787625357509,1,0,0.0626828230451792,4,1,0.969224211527035,1,0,0.0624808559659868,4,0,0.205373015953228,3,0,0.940348517382517,4,1,0.34511895198375,5,0,0.416521295672283,4,1,0.220525221433491,3,0,0.734371876576915,7.01222475618124,9.46172123309682,0,206
4,0,0.149091309169307,3,0,0.452198087470606,1,0,0.713480752892792,3,0,0.0619130567647517,3,0,0.948609926505014,4,1,0.162647620541975,3,1,0.332582706119865,5,1,0.318611961556599,2,1,0.581954366760328,5,1,0.402444159146398,5,1,0.636779775377363,3,1,0.153495352016762,0.16828638035804,2.53051769850543,0,207
3,0,0.534857796505094,6,1,0.336472029564902,1,0,0.418752953177318,6,0,0.717690251069143,4,0,0.290907630929723,3,0,0.186267294222489,6,1,0.725560118211433,3,1,0.139051726087928,1,1,0.737370694288984,1,1,0.195518589345738,6,0,0.761467459378764,5,0,0.374115417478606,0.114757451228797,0.168738213274132,0,208
6,0,0.342600670643151,4,0,0.284774527186528,5,0,0.388642296427861,4,1,0.221920650685206,6,1,0.927512261085212,2,1,0.453072573291138,1,1,0.370344165479764,5,0,0.263948084088042,4,0,0.358071071328595,3,1,0.921816512709484,6,0,0.853605008451268,4,1,0.806527685141191,0.308417365886271,1.2887523137033,0,209
4,1,0.704598498530686,5,0,0.0678423861972988,1,1,0.624992198077962,4,0,0.443704108940437,4,1,0.337312819436193,3,1,0.132118469569832,2,1,0.0363315159920603,2,0,0.970868952805176,3,0,0.875932663679123,3,1,0.381593391299248,4,1,0.281628209166229,4,0,0.808051378466189,0.19723258446902,1.01738515928919,1,210
4,1,0.536068066256121,5,1,0.0690173781476915,1,0,0.00598393916152418,2,0,0.245309130288661,5,0,0.198054036125541,4,1,0.180013096891344,1,0,0.129183306824416,1,1,0.1086931519676,2,0,0.138785463059321,1,1,0.0416370118036866,4,1,0.485665382817388,4,1,0.689581461017951,0.231092679314315,1.13728153596943,0,211
4,0,0.932174849323928,6,1,0.757157123880461,4,0,0.778237549588084,5,1,0.843127784086391,4,1,0.176052418304607,3,1,0.345242611132562,4,0,0.0562980456743389,1,0,0.250752022955567,4,0,0.0375338001176715,2,0,0.0809993336442858,6,0,0.439714301144704,3,0,0.578081931918859,5.50270930398256,8.3961899588428,0,212
2,1,0.943759066751227,2,1,0.929429728770629,2,1,0.879486091434956,6,0,0.700995523715392,2,1,0.246207282645628,2,0,0.0911012331489474,1,0,0.80465750885196,5,1,0.458737361943349,5,0,0.529713633470237,3,0,0.980260313488543,6,0,0.295011560432613,6,0,0.438493836438283,0.406902283430099,0.688230759947485,1,213
1,1,0.809700370766222,5,1,0.247662334004417,3,1,0.562103264266625,4,0,0.511478088330477,6,1,0.365044067846611,3,1,0.282281837193295,2,1,0.425148108042777,1,1,0.438548655249178,2,1,0.860760839423165,1,0,0.188714838121086,3,1,0.122503080638126,3,1,0.422625471372157,0.343830906786025,0.480232538989927,1,214
4,1,0.565672869328409,3,1,0.562133806757629,5,0,0.677142646629363,6,1,0.163934579584748,6,0,0.638452414423227,4,1,0.292501026764512,6,0,0.0753793746698648,2,0,0.299023467348889,6,1,0.769119429867715,1,1,0.840514518553391,1,0,0.765868657268584,1,0,0.458584207808599,0.675832270644605,0.83378557500638,1,215
2,0,0.690012311097234,1,1,0.746473977807909,3,0,0.603674665791914,2,0,0.564175665611401,2,1,0.153790071140975,4,0,0.754853968275711,2,1,0.189958281349391,5,1,0.698959900764748,6,1,0.868305821437389,6,0,0.171671959804371,6,0,0.288711802102625,3,1,0.00587952206842601,7.43724510539323,9.12700141307416,0,216
6,1,0.413597689243034,2,1,0.546139555051923,5,1,0.680076465709135,5,0,0.789917000802234,1,1,0.673492830945179,6,0,0.225234802346677,6,1,0.580744209233671,5,0,0.835982884513214,3,1,0.330754854017869,4,0,0.128153114113957,1,0,0.596980200149119,2,0,0.173226167680696,0.0832258956506848,0.4491441968518,0,217
3,0,0.402317169588059,4,0,0.225421579787508,4,0,0.36308569740504,3,1,0.0210938965901732,4,1,0.205724362982437,2,1,0.935670780483633,6,0,0.628211941802874,2,1,0.358229851350188,1,1,0.0600155184511095,2,1,0.475973099004477,2,0,0.395837191492319,2,1,0.636359706753865,3.03463882301003,4.34480168694458,0,218
3,1,0.0119762278627604,5,0,0.683891452150419,1,0,0.483147987630218,6,0,0.051772739039734,2,0,0.318885741522536,5,1,0.1238422493916,4,1,0.0589081679936498,6,1,0.75899566267617,2,0,0.962261622771621,6,0,0.687421949813142,6,1,0.806090799393132,3,1,0.884902941295877,0.756114139221609,0.888846903828105,0,219
5,1,0.233068859670311,5,1,0.467186600668356,1,0,0.309149389853701,4,0,0.281774351606146,2,0,0.958751816768199,2,0,0.97122261999175,2,1,0.601699432125315,3,1,0.162231946364045,5,0,0.434644385939464,6,0,0.755305867642164,2,1,0.742545787245035,6,1,0.49836911377497,3.61908366903663,4.92194901642389,1,220
3,1,0.217937225941569,2,0,0.932380578480661,3,1,0.718268561875448,2,0,0.515776661224663,5,0,0.103218862321228,1,0,0.371871989220381,3,0,0.0196746233850718,4,1,0.353515058988705,3,1,0.481853556586429,5,1,0.36178688146174,4,1,0.0417561759240925,5,1,0.822886567562819,4.4023705413565,4.89014512393624,0,221
6,1,0.808993576560169,1,0,0.654806601116434,1,1,0.123878021491691,5,0,0.141591974534094,5,1,0.928663647035137,5,1,0.320898825069889,5,0,0.980834475718439,1,1,0.996471527963877,6,0,0.739487170707434,1,1,0.0411198125220835,1,1,0.767617961624637,1,1,0.768601230345666,0.273267389275134,0.471450813193555,1,222
2,1,0.541325973113999,2,0,0.879407652188092,5,1,0.724364247638732,1,0,0.496617338852957,4,0,0.316400770796463,6,0,0.93050440470688,4,1,0.495084286201745,1,0,0.344772963318974,1,1,0.112270818790421,6,1,0.810513612581417,5,1,0.323307206388563,2,1,0.561589137651026,1.75169610884041,2.06649194599946,1,223
6,0,0.223447104450315,1,0,0.536370329093188,2,0,0.0810051276348531,4,0,0.928377483505756,1,0,0.496870368951932,4,1,0.761327099287882,1,0,0.779833936132491,4,0,0.274640034418553,5,1,0.968709934270009,1,1,0.391779511468485,6,0,0.411201319657266,3,0,0.146558181382716,1.58724864013493,2.00450824115409,1,224
2,0,0.335785165661946,3,1,0.944992096628994,1,0,0.195773744489998,2,1,0.810062145348638,3,0,0.23786815488711,6,1,0.033526869956404,3,0,0.409367183456197,2,1,0.526449272409081,1,0,0.621370044769719,1,0,0.382273634430021,1,0,0.522641562856734,4,1,0.556382167385891,2.49544577673078,3.20714651374146,0,225
6,0,0.656496286625043,1,1,0.654208597494289,2,1,0.903648633509874,1,0,0.222566372714937,4,1,0.220039765583351,6,1,0.00388885498978198,5,0,0.522308371262625,2,1,0.756724515464157,2,0,0.996479316381738,2,1,0.556948895798996,1,1,0.49517671437934,4,1,0.696603192482144,6.988066714257,7.45138165540993,0,226
3,0,0.696957609383389,2,0,0.0138381174765527,2,0,0.271248959936202,3,1,0.181555930525064,2,1,0.171923473011702,6,1,0.00678580091334879,2,0,0.191712169675156,6,1,0.857212027767673,6,1,0.601277462439612,2,0,0.0988940095994622,6,1,0.00408192374743521,2,1,0.172317772405222,2.44620663579553,2.58787443680394,1,227
3,0,0.297452352941036,3,0,0.833130991086364,1,0,0.636688750702888,6,1,0.688008543569595,4,1,0.947418584255502,4,0,0.647509030532092,4,1,0.836093314457685,2,0,0.117607817752287,2,1,0.906091744545847,3,0,0.356940616620705,1,0,0.273272609570995,6,0,0.11702895257622,1.00523442961276,2.89267685030692,1,228
4,0,0.396184890763834,2,0,0.0223829778842628,4,0,0.873293181648478,4,0,0.0193978040479124,6,0,0.538120531477034,6,1,0.189155295258388,1,0,0.0143407299183309,1,1,0.454793941229582,4,0,0.0238459419924766,3,1,0.121401351410896,4,1,0.541889994172379,3,0,0.641089458018541,1.74663576763123,2.41435974665567,0,229
2,1,0.500004759058356,6,1,0.46523634926416,2,1,0.880512814503163,5,1,0.477000586455688,1,0,0.569970126729459,4,0,0.185341539327055,1,0,0.829561885911971,4,0,0.816300961188972,4,0,0.0968631142750382,4,0,0.338023111922666,3,0,0.536465117475018,3,0,0.774953896645457,0.687654362991452,1.55031294247888,0,230
4,1,0.979932918678969,4,0,0.460668455343693,3,0,0.472686177352443,1,0,0.404319467721507,6,1,0.174214801751077,4,0,0.382351640611887,1,0,0.787294613430277,5,0,0.84714141744189,6,0,0.150923573644832,6,0,0.0825763354077935,1,1,0.54420463880524,2,0,0.164885863196105,0.721661257557571,1.07767733905014,1,231
4,1,0.793372325832024,5,1,0.19647604576312,6,0,0.293934552697465,2,1,0.161224279552698,3,1,0.454913544934243,3,0,0.627182896714658,6,1,0.146275615785271,6,1,0.850251619005576,5,1,0.671632257523015,1,0,0.322420307435095,5,0,0.0567098190076649,6,0,0.378626750316471,0.627577188424766,0.994401250469353,1,232
1,0,0.753225459717214,1,0,0.6611728456337,1,0,0.198184770299122,5,1,0.320564968045801,5,0,0.70378274214454,3,0,0.356756238965318,2,0,0.57436283887364,5,1,0.350539543665946,5,0,0.795209066243842,2,1,0.126194977201521,3,1,0.578859019558877,1,1,0.330854501575232,2.71737785078585,3.06664511119049,0,233
3,0,0.606081025442109,6,1,0.718612323515117,2,1,0.535323064541444,1,1,0.94785821903497,1,0,0.93927005212754,3,0,0.658170360373333,2,1,0.682669059373438,2,1,0.0422478765249252,4,0,0.819848973536864,6,1,0.301064962754026,5,0,0.610007277457044,6,1,0.614724012557417,5.31537574715912,5.40798016678741,0,234
1,0,0.291302043711767,2,1,0.523959646932781,2,1,0.819094125414267,2,1,0.79892112640664,6,1,0.780854803742841,1,1,0.254273194354028,3,1,0.696272803936154,4,1,0.802336293738335,4,1,0.528755383798853,5,1,0.130331869004294,1,1,0.480077578919008,1,1,0.748572387965396,1.68835290241987,1.85684441763865,0,235
3,0,0.349007593933493,4,0,0.232699393993244,6,1,0.320583399152383,6,0,0.884265392785892,6,0,0.863446856150404,3,0,0.0914944449905306,4,0,0.726903449511155,2,1,0.80959587241523,3,0,0.293798475526273,2,0,0.529830861371011,2,1,0.429638252127916,5,1,0.164885615697131,1.83106993790716,3.32300252486765,1,236
2,1,0.364771753549576,2,1,0.155881046550348,3,0,0.246461361413822,6,0,0.161907496862113,5,0,0.336887083016336,5,0,0.0766387577168643,3,1,0.28463568771258,4,1,0.356320258928463,1,1,0.798061722423881,1,0,0.604055966017768,5,1,0.447556030470878,3,0,0.154528274666518,4.37336671166122,5.04733692343163,1,237
4,1,0.372681923676282,3,0,0.238890597829595,2,0,0.949368217028677,3,1,0.0472767711617053,2,1,0.685330356471241,1,0,0.873535535531119,4,1,0.499142015120015,6,0,0.281728718662634,5,0,0.600196646060795,3,0,0.0564148656558245,6,1,0.728799209697172,5,1,0.44298417144455,1.38878531288356,3.03166497026088,0,238
1,1,0.128495623823255,5,0,0.163144186837599,5,0,0.36886949907057,4,0,0.57316356129013,6,1,0.246466863900423,3,0,0.440569331170991,6,0,0.900628343457356,4,1,0.947391389170662,4,1,0.0642268194351345,5,1,0.46930777747184,4,0,0.454872819362208,6,1,0.871412312844768,20.5967692891136,20.7616380796147,0,239
6,0,0.95352219347842,2,1,0.584396615624428,5,0,0.636857475386932,6,1,0.599161884747446,1,1,0.163737697759643,2,1,0.949126430088654,5,1,0.0884514215867966,5,1,0.763248915784061,5,0,0.97295971121639,4,1,0.436746512539685,2,1,0.849546482320875,2,1,0.432322536827996,0.247305608354509,5.07064876520098,0,240
3,1,0.115461037028581,4,0,0.842559485696256,5,1,0.178245324641466,2,1,0.647958261193708,6,1,0.765921996207908,3,1,0.721285323612392,4,1,0.843845118768513,3,0,0.170753863174468,5,1,0.684420715551823,6,0,0.0200484481174499,6,0,0.488289912231266,3,1,0.707039613043889,3.28658963553607,4.48910285828503,0,241
3,1,0.00198374059982598,2,0,0.186811193590984,3,0,0.33022433752194,2,0,0.00240597198717296,2,0,0.372647210722789,4,1,0.664519535377622,5,0,0.125690090935677,4,1,0.379859029548243,3,1,0.915185577468947,5,0,0.026979235233739,5,1,0.730294144945219,4,1,0.201898790663108,1.77952833473682,3.58561552743566,0,242
1,0,0.31731268344447,5,0,0.905968746636063,3,1,0.467857493087649,4,1,0.71506300708279,1,0,0.931531016714871,3,1,0.0608771345578134,4,0,0.572912964504212,3,1,0.0958219065796584,2,0,0.146305796690285,1,0,0.0815656811464578,2,1,0.389824176905677,6,0,0.804483039537445,2.24898103624582,4.36670926237307,0,243
2,0,0.733074471820146,5,1,0.424197104759514,4,1,0.394005300709978,6,1,0.124188240617514,6,0,0.288973780581728,3,1,0.966513606952503,6,0,0.379100470570847,5,1,0.837409546365961,5,1,0.996473988285288,6,0,0.43713765591383,3,1,0.120963003952056,1,1,0.383971648057923,0.184594537131488,0.351234723902414,0,244
1,0,0.0276630346197635,2,1,0.235689481021836,5,0,0.570282862288877,1,1,0.45355087495409,3,0,0.417580411070958,4,0,0.985758090391755,1,1,0.598531253635883,5,0,0.430794644868001,6,0,0.459329379256815,2,1,0.167604221729562,5,1,0.00125400023534894,1,0,0.276841852813959,1.44932442344725,1.91362063710888,0,245
2,0,0.0137779219076037,4,0,0.930294332327321,6,0,0.783627173164859,2,1,0.45699853845872,3,0,0.467371663544327,2,0,0.8744955889415,2,0,0.770917324349284,4,0,0.700103121576831,3,0,0.758516347268596,3,1,0.0391233477275819,4,0,0.785643224837258,5,0,0.204348355298862,0.333945383317769,2.15389438121718,0,246
5,1,0.304183314554393,1,0,0.393631211249158,4,0,0.695492628030479,5,1,0.294981960440055,6,0,0.91967183817178,1,0,0.00711345835588872,4,1,0.350302643142641,6,0,0.334873527521268,2,0,0.221532889408991,4,1,0.181490652030334,3,0,0.923815472051501,4,0,0.110030753538013,1.49946846067905,2.33266147865799,1,247
2,0,0.392545076785609,5,0,0.896290940931067,2,1,0.230118092149496,4,1,0.622549871215597,1,1,0.87181085627526,4,0,0.69658147636801,2,1,0.88910218141973,6,0,0.256155275274068,4,1,0.408978055929765,2,0,0.319511270150542,3,1,0.872239599004388,1,0,0.0700911600142717,2.4118076544255,3.82663995012001,1,248
6,1,0.866850457387045,4,0,0.961640276480466,2,1,0.0673627341166139,4,0,0.400773607427254,5,0,0.774121379945427,3,1,0.822853657416999,6,1,0.798245016252622,1,1,0.327995964558795,4,1,0.255500382976606,4,0,0.427562943194062,3,1,0.853718418162316,6,1,0.308426168980077,0.195152242667973,0.566153977371999,1,249
4,1,0.178233113605529,4,0,0.161778156878427,6,0,0.653879989869893,5,0,0.666637516347691,6,1,0.485934398137033,1,0,0.748281768057495,6,1,0.2681428657379,3,1,0.900753009133041,2,1,0.267935670679435,3,0,0.784732219297439,3,1,0.294162576086819,4,0,0.0460081091150641,1.09036720823497,2.91755155355234,1,250
4,1,0.49649972631596,6,1,0.735682207392529,5,0,0.514861193951219,6,0,0.511885514482856,4,0,0.314776960294694,4,1,0.946500957710668,4,1,0.820741989417002,2,0,0.315385423833504,4,0,0.893969833850861,4,0,0.205636844970286,2,0,0.0886156931519508,1,1,0.393343569710851,0.138029688969254,0.291278320419878,1,251
